:START_ID(disease)|:END_ID(symptoms)|type:STRING|name:STRING
4820|42696|症状|症状
5829|39235|症状|症状
5983|43304|症状|症状
7718|43148|症状|症状
6969|41771|症状|症状
1827|42784|症状|症状
8034|41987|症状|症状
6448|42270|症状|症状
6958|39460|症状|症状
8667|42299|症状|症状
2623|42586|症状|症状
4969|40909|症状|症状
7448|41571|症状|症状
5831|41729|症状|症状
2513|42251|症状|症状
3675|41943|症状|症状
7206|40292|症状|症状
2424|42175|症状|症状
6330|41656|症状|症状
3022|41101|症状|症状
8290|40785|症状|症状
5999|40233|症状|症状
8758|39184|症状|症状
2569|41198|症状|症状
4584|41732|症状|症状
7093|42909|症状|症状
3310|39532|症状|症状
7046|39416|症状|症状
257|43256|症状|症状
8788|43734|症状|症状
2770|43240|症状|症状
4755|38493|症状|症状
3730|42253|症状|症状
1700|42251|症状|症状
3034|43638|症状|症状
15|43148|症状|症状
190|38187|症状|症状
644|43162|症状|症状
323|40241|症状|症状
961|38661|症状|症状
5282|39245|症状|症状
6823|39091|症状|症状
1117|40407|症状|症状
5541|40689|症状|症状
1057|39694|症状|症状
5505|39478|症状|症状
8555|40348|症状|症状
7123|41172|症状|症状
7608|42511|症状|症状
2222|42645|症状|症状
532|41495|症状|症状
959|38927|症状|症状
1101|42410|症状|症状
3185|43148|症状|症状
4699|40322|症状|症状
1272|40867|症状|症状
7693|43936|症状|症状
3311|38405|症状|症状
6531|40867|症状|症状
7062|42270|症状|症状
1357|42196|症状|症状
6893|43942|症状|症状
344|39991|症状|症状
2155|42043|症状|症状
2584|42620|症状|症状
7271|41248|症状|症状
758|40099|症状|症状
7645|43942|症状|症状
1078|40466|症状|症状
6775|43617|症状|症状
5648|40704|症状|症状
5608|39138|症状|症状
5824|38927|症状|症状
8367|40390|症状|症状
7870|40241|症状|症状
5987|40241|症状|症状
8340|41952|症状|症状
6602|40307|症状|症状
7589|39416|症状|症状
8272|39377|症状|症状
2936|43927|症状|症状
8496|42097|症状|症状
2492|40488|症状|症状
439|43277|症状|症状
1159|42573|症状|症状
111|38227|症状|症状
1615|42105|症状|症状
2394|39379|症状|症状
6597|40909|症状|症状
1714|40689|症状|症状
7964|42855|症状|症状
4973|39486|症状|症状
7555|40055|症状|症状
4990|38187|症状|症状
8235|41824|症状|症状
2580|41653|症状|症状
3241|40375|症状|症状
3413|42481|症状|症状
131|41308|症状|症状
3700|42175|症状|症状
5078|40332|症状|症状
4655|42624|症状|症状
1356|40055|症状|症状
5118|40716|症状|症状
5566|38927|症状|症状
2770|43056|症状|症状
3467|42696|症状|症状
8349|42360|症状|症状
146|43980|症状|症状
2647|43760|症状|症状
6047|42744|症状|症状
1191|41983|症状|症状
6402|43632|症状|症状
4371|41623|症状|症状
1731|39709|症状|症状
52|40607|症状|症状
7765|38794|症状|症状
2992|43887|症状|症状
8478|43032|症状|症状
1265|39371|症状|症状
6841|39933|症状|症状
1567|38927|症状|症状
7669|43162|症状|症状
7218|38355|症状|症状
7887|40997|症状|症状
1066|39478|症状|症状
2070|38712|症状|症状
5180|38405|症状|症状
4366|40867|症状|症状
7134|44088|症状|症状
4048|41729|症状|症状
3329|42236|症状|症状
5087|42633|症状|症状
110|42731|症状|症状
3930|40292|症状|症状
5118|41271|症状|症状
7035|41101|症状|症状
7603|43635|症状|症状
7015|42071|症状|症状
2874|40348|症状|症状
921|40200|症状|症状
8472|40062|症状|症状
470|38713|症状|症状
4264|39499|症状|症状
394|41632|症状|症状
313|43739|症状|症状
1857|38737|症状|症状
4201|43815|症状|症状
7378|40348|症状|症状
4929|43977|症状|症状
4372|40695|症状|症状
4478|40974|症状|症状
3926|42270|症状|症状
7369|38780|症状|症状
7355|40664|症状|症状
640|39121|症状|症状
2245|40348|症状|症状
5129|40870|症状|症状
5330|44054|症状|症状
6011|38661|症状|症状
3791|38662|症状|症状
6138|39478|症状|症状
949|38436|症状|症状
7017|40292|症状|症状
3496|42270|症状|症状
4114|38258|症状|症状
3905|40909|症状|症状
79|39739|症状|症状
1441|41358|症状|症状
7535|41918|症状|症状
1496|41095|症状|症状
3484|41839|症状|症状
6671|41365|症状|症状
1727|40999|症状|症状
8596|40175|症状|症状
2818|41101|症状|症状
2325|40241|症状|症状
6870|42270|症状|症状
1389|39694|症状|症状
3248|43611|症状|症状
643|43162|症状|症状
8541|43716|症状|症状
3638|43704|症状|症状
3841|42170|症状|症状
1773|40962|症状|症状
6234|39819|症状|症状
6923|39138|症状|症状
2381|42387|症状|症状
5920|42696|症状|症状
1329|41447|症状|症状
5752|41153|症状|症状
7541|39138|症状|症状
3445|39819|症状|症状
4223|40407|症状|症状
7778|43148|症状|症状
2328|39245|症状|症状
1033|40521|症状|症状
4481|42081|症状|症状
8110|40795|症状|症状
4022|40286|症状|症状
8553|40399|症状|症状
5911|42575|症状|症状
8143|44020|症状|症状
777|38501|症状|症状
8608|42493|症状|症状
1739|41972|症状|症状
4485|43312|症状|症状
1342|38623|症状|症状
6563|40103|症状|症状
803|41918|症状|症状
8175|39307|症状|症状
3643|42472|症状|症状
5822|40448|症状|症状
1202|43191|症状|症状
6492|39694|症状|症状
8173|41446|症状|症状
7585|39364|症状|症状
858|41772|症状|症状
3790|39535|症状|症状
406|40884|症状|症状
1306|42955|症状|症状
519|42356|症状|症状
2299|43213|症状|症状
3127|39357|症状|症状
4349|39801|症状|症状
7323|43566|症状|症状
5257|44032|症状|症状
5388|42270|症状|症状
1055|40593|症状|症状
1701|43203|症状|症状
8547|39152|症状|症状
8618|38337|症状|症状
1440|40824|症状|症状
3745|40625|症状|症状
8648|43498|症状|症状
8398|40686|症状|症状
173|40241|症状|症状
996|39027|症状|症状
3108|40994|症状|症状
6232|40286|症状|症状
8187|42279|症状|症状
215|42659|症状|症状
4586|42864|症状|症状
4037|39929|症状|症状
8076|40885|症状|症状
2644|43277|症状|症状
4742|43638|症状|症状
4779|42299|症状|症状
2789|41101|症状|症状
919|39009|症状|症状
798|41918|症状|症状
1627|38495|症状|症状
3190|38324|症状|症状
6137|41463|症状|症状
3696|42360|症状|症状
5049|42755|症状|症状
5057|40763|症状|症状
3501|38612|症状|症状
3081|39605|症状|症状
8678|44037|症状|症状
2737|38438|症状|症状
8666|39617|症状|症状
3460|39303|症状|症状
5590|40466|症状|症状
1402|38770|症状|症状
2743|42645|症状|症状
3799|40055|症状|症状
4009|40822|症状|症状
3896|39661|症状|症状
982|42891|症状|症状
3762|42683|症状|症状
6712|41415|症状|症状
8594|39208|症状|症状
7482|38751|症状|症状
136|40407|症状|症状
4294|39338|症状|症状
3175|40689|症状|症状
6319|41101|症状|症状
7266|40237|症状|症状
5546|38227|症状|症状
6074|43193|症状|症状
2764|42703|症状|症状
5457|39873|症状|症状
1144|43213|症状|症状
975|43760|症状|症状
1988|43092|症状|症状
4591|42595|症状|症状
5988|42645|症状|症状
1388|40974|症状|症状
8167|43213|症状|症状
1039|40241|症状|症状
8659|40689|症状|症状
2885|40595|症状|症状
8342|42073|症状|症状
1389|40072|症状|症状
4162|42471|症状|症状
5646|42243|症状|症状
8068|39478|症状|症状
3174|43592|症状|症状
1709|41571|症状|症状
40|38956|症状|症状
1043|38632|症状|症状
5196|41246|症状|症状
3760|38256|症状|症状
821|40521|症状|症状
1866|41878|症状|症状
7867|43162|症状|症状
1992|39709|症状|症状
6101|43277|症状|症状
5603|44077|症状|症状
514|41970|症状|症状
7862|40509|症状|症状
3864|38573|症状|症状
3653|39279|症状|症状
3960|40813|症状|症状
8279|41830|症状|症状
2406|38525|症状|症状
808|39499|症状|症状
1020|40452|症状|症状
1454|38821|症状|症状
8332|42639|症状|症状
2875|41838|症状|症状
5376|38712|症状|症状
5912|39819|症状|症状
7198|43312|症状|症状
7478|38499|症状|症状
4843|39095|症状|症状
2504|42104|症状|症状
645|40635|症状|症状
4106|43815|症状|症状
8044|39983|症状|症状
4465|42026|症状|症状
3208|41197|症状|症状
5591|43744|症状|症状
3130|42587|症状|症状
3491|40867|症状|症状
2880|42749|症状|症状
6295|42451|症状|症状
4455|41571|症状|症状
1202|43355|症状|症状
5867|42843|症状|症状
5292|40407|症状|症状
4595|40348|症状|症状
8073|41344|症状|症状
8377|38405|症状|症状
3437|41309|症状|症状
8525|40867|症状|症状
1292|38124|症状|症状
3077|43607|症状|症状
4679|43223|症状|症状
1361|39105|症状|症状
677|43340|症状|症状
1178|44078|症状|症状
1251|43256|症状|症状
6872|43256|症状|症状
5151|42653|症状|症状
604|42172|症状|症状
986|40348|症状|症状
8227|39749|症状|症状
6219|39605|症状|症状
4948|39424|症状|症状
369|40450|症状|症状
8237|43277|症状|症状
1365|39082|症状|症状
8038|41918|症状|症状
3134|44037|症状|症状
8594|43213|症状|症状
7903|43927|症状|症状
8658|40909|症状|症状
817|41835|症状|症状
6620|39396|症状|症状
2039|39830|症状|症状
2111|41482|症状|症状
5467|38487|症状|症状
7704|38405|症状|症状
5287|38864|症状|症状
1739|42581|症状|症状
455|40867|症状|症状
7447|38387|症状|症状
4405|41663|症状|症状
6419|40083|症状|症状
3821|40584|症状|症状
5033|40994|症状|症状
6813|38851|症状|症状
317|40241|症状|症状
6665|39291|症状|症状
6214|40994|症状|症状
8529|43136|症状|症状
1945|38925|症状|症状
6489|40200|症状|症状
1388|40466|症状|症状
416|43637|症状|症状
8584|38632|症状|症状
125|42738|症状|症状
6810|38690|症状|症状
8707|39991|症状|症状
814|43394|症状|症状
4260|40286|症状|症状
171|43942|症状|症状
1032|42821|症状|症状
4155|40763|症状|症状
533|43313|症状|症状
3634|40348|症状|症状
4175|43295|症状|症状
6896|42356|症状|症状
6929|40909|症状|症状
536|41101|症状|症状
3285|39695|症状|症状
3661|43927|症状|症状
6204|40689|症状|症状
7513|38446|症状|症状
1876|38714|症状|症状
1419|42586|症状|症状
8256|38861|症状|症状
244|39763|症状|症状
8778|40166|症状|症状
4248|42360|症状|症状
2072|42675|症状|症状
3624|40867|症状|症状
6105|40386|症状|症状
6775|43906|症状|症状
3406|42855|症状|症状
3717|39467|症状|症状
4458|40867|症状|症状
166|42821|症状|症状
2797|40407|症状|症状
3262|42362|症状|症状
3480|38731|症状|症状
2766|41197|症状|症状
8782|41571|症状|症状
4881|39998|症状|症状
3737|38562|症状|症状
5323|42525|症状|症状
4869|41447|症状|症状
6959|40664|症状|症状
5811|38355|症状|症状
7440|41828|症状|症状
3883|39379|症状|症状
1001|42431|症状|症状
8109|42659|症状|症状
3478|40960|症状|症状
6330|39655|症状|症状
8565|39597|症状|症状
7597|38177|症状|症状
7775|43221|症状|症状
4787|41824|症状|症状
209|43355|症状|症状
5387|38437|症状|症状
1969|41943|症状|症状
2628|42683|症状|症状
2702|40292|症状|症状
1865|43050|症状|症状
693|38535|症状|症状
8143|43355|症状|症状
4479|41505|症状|症状
6400|40885|症状|症状
4382|43114|症状|症状
8380|43223|症状|症状
4715|41474|症状|症状
170|39870|症状|症状
1643|40286|症状|症状
3278|38927|症状|症状
5796|42986|症状|症状
1028|40348|症状|症状
3573|42451|症状|症状
906|43638|症状|症状
3120|38365|症状|症状
5086|38787|症状|症状
7849|43902|症状|症状
7799|38349|症状|症状
8312|38573|症状|症状
108|43638|症状|症状
7203|40665|症状|症状
1059|40620|症状|症状
5310|42237|症状|症状
4476|40698|症状|症状
8304|39666|症状|症状
4239|42630|症状|症状
5980|40613|症状|症状
1828|39819|症状|症状
6406|43213|症状|症状
2151|43375|症状|症状
1149|41409|症状|症状
5331|41743|症状|症状
6504|40429|症状|症状
4105|39379|症状|症状
2526|40531|症状|症状
3606|41571|症状|症状
1187|40836|症状|症状
4317|40183|症状|症状
5973|42043|症状|症状
2644|43078|症状|症状
8653|43131|症状|症状
8662|42699|症状|症状
7904|38237|症状|症状
98|42683|症状|症状
75|38133|症状|症状
1707|39873|症状|症状
3807|41893|症状|症状
5134|38997|症状|症状
5802|40994|症状|症状
7992|40675|症状|症状
3277|42925|症状|症状
6991|43256|症状|症状
8141|42360|症状|症状
2884|42299|症状|症状
2203|38430|症状|症状
8547|39270|症状|症状
5619|39605|症状|症状
6819|39977|症状|症状
6426|39962|症状|症状
3634|40689|症状|症状
1296|40083|症状|症状
4951|42251|症状|症状
5447|42251|症状|症状
5786|42918|症状|症状
264|43256|症状|症状
4167|38712|症状|症状
3498|38133|症状|症状
4899|41037|症状|症状
6868|42828|症状|症状
7158|39893|症状|症状
8523|40237|症状|症状
7338|39005|症状|症状
3459|43927|症状|症状
2663|41464|症状|症状
2334|41037|症状|症状
2094|39702|症状|症状
750|39694|症状|症状
4695|41567|症状|症状
1773|39977|症状|症状
4251|43672|症状|症状
6987|38405|症状|症状
1165|43213|症状|症状
8085|38726|症状|症状
538|43213|症状|症状
2655|43092|症状|症状
1130|38154|症状|症状
7771|44020|症状|症状
6946|42093|症状|症状
2537|39873|症状|症状
1552|39347|症状|症状
2856|39952|症状|症状
1817|42586|症状|症状
3252|43213|症状|症状
3281|42093|症状|症状
2419|38940|症状|症状
6778|43078|症状|症状
3190|42146|症状|症状
1048|43362|症状|症状
1424|41643|症状|症状
1968|43233|症状|症状
7086|42683|症状|症状
8273|43148|症状|症状
4222|40818|症状|症状
5120|40577|症状|症状
2300|43927|症状|症状
2531|42476|症状|症状
5852|43638|症状|症状
7544|42683|症状|症状
7921|38596|症状|症状
724|43958|症状|症状
541|43607|症状|症状
2765|42251|症状|症状
3126|43148|症状|症状
5550|41172|症状|症状
6763|42387|症状|症状
4137|43845|症状|症状
1721|40518|症状|症状
5054|41240|症状|症状
4662|43497|症状|症状
8723|43435|症状|症状
5802|42587|症状|症状
5621|44078|症状|症状
4581|39342|症状|症状
6576|43666|症状|症状
8727|41054|症状|症状
8757|40084|症状|症状
4707|40438|症状|症状
4130|39224|症状|症状
6063|38133|症状|症状
8804|39872|症状|症状
269|43855|症状|症状
4266|40867|症状|症状
4356|38602|症状|症状
7809|43845|症状|症状
4470|39424|症状|症状
8545|41256|症状|症状
2589|38927|症状|症状
3281|38279|症状|症状
309|40753|症状|症状
5747|41571|症状|症状
8555|40595|症状|症状
8728|38133|症状|症状
7449|40689|症状|症状
4120|40102|症状|症状
6968|38799|症状|症状
6225|43342|症状|症状
7384|40450|症状|症状
7521|39723|症状|症状
8183|41842|症状|症状
4849|42659|症状|症状
8384|40062|症状|症状
2458|44038|症状|症状
6433|41877|症状|症状
2188|43463|症状|症状
2029|41436|症状|症状
3614|41244|症状|症状
8473|43638|症状|症状
1706|42400|症状|症状
5036|42696|症状|症状
8062|42312|症状|症状
1770|41101|症状|症状
5428|44020|症状|症状
1152|40440|症状|症状
4062|43213|症状|症状
7236|40716|症状|症状
741|40753|症状|症状
4912|41756|症状|症状
8005|38185|症状|症状
4036|41219|症状|症状
2534|43980|症状|症状
6963|38179|症状|症状
544|43841|症状|症状
8582|41858|症状|症状
6043|38712|症状|症状
3338|43948|症状|症状
2981|40974|症状|症状
814|40037|症状|症状
5618|40117|症状|症状
1025|39851|症状|症状
4955|39738|症状|症状
8000|42806|症状|症状
1195|40241|症状|症状
3079|41732|症状|症状
488|39607|症状|症状
2966|43529|症状|症状
2238|40885|症状|症状
2360|43980|症状|症状
7290|42071|症状|症状
7811|41555|症状|症状
7700|43638|症状|症状
6357|38711|症状|症状
63|42596|症状|症状
4445|39283|症状|症状
4704|42866|症状|症状
2594|38115|症状|症状
4450|40397|症状|症状
8196|42251|症状|症状
6855|39138|症状|症状
1517|43385|症状|症状
37|38841|症状|症状
4263|42251|症状|症状
7239|41943|症状|症状
3265|43638|症状|症状
967|38405|症状|症状
988|39234|症状|症状
4224|42373|症状|症状
5357|42906|症状|症状
1659|39255|症状|症状
5359|42595|症状|症状
6897|42495|症状|症状
7128|39643|症状|症状
3649|43942|症状|症状
5764|43148|症状|症状
8363|43960|症状|症状
835|40397|症状|症状
1847|42291|症状|症状
2478|38760|症状|症状
1163|38990|症状|症状
8474|39242|症状|症状
6528|43213|症状|症状
1685|38737|症状|症状
537|42639|症状|症状
1115|38416|症状|症状
4163|41101|症状|症状
5935|39919|症状|症状
7323|43174|症状|症状
524|40159|症状|症状
2077|43927|症状|症状
8369|40262|症状|症状
2567|42978|症状|症状
4025|43148|症状|症状
4279|40909|症状|症状
4062|44043|症状|症状
6191|40237|症状|症状
453|40241|症状|症状
6175|40665|症状|症状
6098|43738|症状|症状
3780|39828|症状|症状
4375|42988|症状|症状
8317|40974|症状|症状
7679|40785|症状|症状
6957|39709|症状|症状
3508|42313|症状|症状
4663|42150|症状|症状
3957|44020|症状|症状
2923|40513|症状|症状
3090|42451|症状|症状
5349|41095|症状|症状
8405|40867|症状|症状
6988|41428|症状|症状
4294|40241|症状|症状
5115|40006|症状|症状
229|43213|症状|症状
4129|41101|症状|症状
1609|43942|症状|症状
6613|39792|症状|症状
932|42203|症状|症状
7056|43352|症状|症状
8650|42292|症状|症状
5355|42675|症状|症状
301|40867|症状|症状
3017|40722|症状|症状
5896|41256|症状|症状
6349|39448|症状|症状
1377|42896|症状|症状
6779|41492|症状|症状
5803|39161|症状|症状
149|41967|症状|症状
4944|38712|症状|症状
3472|40867|症状|症状
6834|39416|症状|症状
1923|41371|症状|症状
3899|38629|症状|症状
1338|40466|症状|症状
3575|42451|症状|症状
2388|40994|症状|症状
123|42866|症状|症状
2389|41019|症状|症状
8574|39009|症状|症状
5249|41791|症状|症状
6137|42683|症状|症状
1781|40867|症状|症状
2303|40753|症状|症状
4362|38583|症状|症状
5725|38349|症状|症状
2467|39338|症状|症状
7634|42673|症状|症状
964|39121|症状|症状
5639|41571|症状|症状
1506|42557|症状|症状
3192|38839|症状|症状
6958|40759|症状|症状
6763|43607|症状|症状
4683|38972|症状|症状
406|40867|症状|症状
61|41881|症状|症状
5524|38712|症状|症状
2159|42843|症状|症状
6344|39857|症状|症状
5760|40959|症状|症状
904|42528|症状|症状
2845|43213|症状|症状
5207|42728|症状|症状
3168|42251|症状|症状
5368|42451|症状|症状
6884|41321|症状|症状
567|42749|症状|症状
1279|39902|症状|症状
7020|41540|症状|症状
1533|40500|症状|症状
5709|43379|症状|症状
6177|42251|症状|症状
1493|43109|症状|症状
4227|42064|症状|症状
4955|43213|症状|症状
2572|42828|症状|症状
5079|41318|症状|症状
6182|44079|症状|症状
1005|38711|症状|症状
4401|43148|症状|症状
7931|42199|症状|症状
66|40237|症状|症状
1581|39149|症状|症状
5213|40953|症状|症状
1084|40286|症状|症状
2389|41673|症状|症状
7359|41979|症状|症状
8123|43628|症状|症状
8260|43463|症状|症状
8805|40420|症状|症状
4103|42744|症状|症状
4590|43833|症状|症状
493|42492|症状|症状
6657|40224|症状|症状
701|39473|症状|症状
6287|41321|症状|症状
7022|38829|症状|症状
1604|42571|症状|症状
352|39532|症状|症状
448|42433|症状|症状
4644|40888|症状|症状
2011|40753|症状|症状
3982|42951|症状|症状
4260|43023|症状|症状
6340|38829|症状|症状
5062|40547|症状|症状
7848|41729|症状|症状
6776|39076|症状|症状
6222|39694|症状|症状
811|40116|症状|症状
8013|38552|症状|症状
1569|40909|症状|症状
3189|42701|症状|症状
4606|42696|症状|症状
2505|42451|症状|症状
7620|42683|症状|症状
3702|40609|症状|症状
3054|40486|症状|症状
6859|39138|症状|症状
213|40500|症状|症状
5549|40159|症状|症状
8642|43629|症状|症状
5216|43316|症状|症状
6544|43362|症状|症状
198|38926|症状|症状
7432|41101|症状|症状
2179|43114|症状|症状
4916|39478|症状|症状
2984|40952|症状|症状
3378|40683|症状|症状
2299|40358|症状|症状
6857|44077|症状|症状
2295|39478|症状|症状
5018|41571|症状|症状
1796|42645|症状|症状
1408|42003|症状|症状
3655|41037|症状|症状
23|40616|症状|症状
1863|41455|症状|症状
4012|43617|症状|症状
6809|43891|症状|症状
1524|43546|症状|症状
7803|41145|症状|症状
8162|39009|症状|症状
378|43114|症状|症状
1881|42779|症状|症状
2660|40446|症状|症状
2981|40667|症状|症状
1002|38417|症状|症状
975|40974|症状|症状
3367|41730|症状|症状
2420|43148|症状|症状
4092|38904|症状|症状
1845|42746|症状|症状
5750|40617|症状|症状
8710|38597|症状|症状
7426|38920|症状|症状
5771|38760|症状|症状
1647|38588|症状|症状
1247|43845|症状|症状
5763|39256|症状|症状
6407|40689|症状|症状
6918|38405|症状|症状
783|42647|症状|症状
1736|41732|症状|症状
5383|40348|症状|症状
393|43213|症状|症状
4879|41321|症状|症状
6224|43191|症状|症状
5890|43213|症状|症状
7025|42835|症状|症状
1098|40681|症状|症状
2208|40958|症状|症状
4467|40452|症状|症状
1280|42399|症状|症状
6148|40609|症状|症状
3038|39622|症状|症状
5967|38770|症状|症状
7169|38129|症状|症状
8273|43191|症状|症状
266|43213|症状|症状
4244|40241|症状|症状
3651|42749|症状|症状
2532|40518|症状|症状
4624|43738|症状|症状
1028|40241|症状|症状
1809|38554|症状|症状
3505|43213|症状|症状
2308|38992|症状|症状
7041|39001|症状|症状
5086|39163|症状|症状
6694|40703|症状|症状
556|40938|症状|症状
8341|41517|症状|症状
7815|42675|症状|症状
859|38851|症状|症状
4565|44043|症状|症状
265|38116|症状|症状
2801|42620|症状|症状
4414|38297|症状|症状
5017|42843|症状|症状
4664|40407|症状|症状
1864|39041|症状|症状
7388|42683|症状|症状
7661|43162|症状|症状
1195|43312|症状|症状
8265|41829|症状|症状
1137|40062|症状|症状
2535|40230|症状|症状
6410|39737|症状|症状
1459|38659|症状|症状
3131|43340|症状|症状
112|42043|症状|症状
3190|40160|症状|症状
3607|42696|症状|症状
5535|38940|症状|症状
660|38398|症状|症状
1878|41094|症状|症状
1686|40884|症状|症状
6121|39608|症状|症状
824|40292|症状|症状
2608|39851|症状|症状
3018|43023|症状|症状
3032|38405|症状|症状
4189|43980|症状|症状
7611|43148|症状|症状
978|40994|症状|症状
4670|39224|症状|症状
4180|43738|症状|症状
609|41571|症状|症状
8226|43607|症状|症状
6099|42251|症状|症状
8697|41823|症状|症状
1579|38712|症状|症状
3416|43516|症状|症状
3472|43313|症状|症状
6142|40994|症状|症状
3428|39203|症状|症状
7822|40706|症状|症状
140|44037|症状|症状
3087|42828|症状|症状
3157|43942|症状|症状
7348|42043|症状|症状
7745|43506|症状|症状
8181|41693|症状|症状
2525|43023|症状|症状
3711|43213|症状|症状
1110|41663|症状|症状
3510|41741|症状|症状
4254|43189|症状|症状
400|39991|症状|症状
6877|43895|症状|症状
8331|39152|症状|症状
1286|43938|症状|症状
6037|43362|症状|症状
4010|38430|症状|症状
997|39528|症状|症状
4626|40397|症状|症状
8172|41358|症状|症状
6388|38405|症状|症状
7779|43955|症状|症状
1230|43277|症状|症状
7538|40812|症状|症状
511|38116|症状|症状
3837|42251|症状|症状
2901|42386|症状|症状
3109|43191|症状|症状
3199|43801|症状|症状
303|40867|症状|症状
40|40241|症状|症状
7091|43175|症状|症状
6200|41299|症状|症状
714|42215|症状|症状
7290|40976|症状|症状
7418|38759|症状|症状
8465|40241|症状|症状
8019|41680|症状|症状
837|43734|症状|症状
4731|42749|症状|症状
8493|40884|症状|症状
5969|40200|症状|症状
4422|41415|症状|症状
424|39086|症状|症状
1345|43158|症状|症状
5272|42360|症状|症状
3579|39473|症状|症状
3719|43092|症状|症状
4171|38777|症状|症状
731|41445|症状|症状
2083|42630|症状|症状
3227|39323|症状|症状
8762|42413|症状|症状
6923|38859|症状|症状
1691|38920|症状|症状
6688|41578|症状|症状
7953|40785|症状|症状
3767|40701|症状|症状
2612|40448|症状|症状
7436|41878|症状|症状
3166|40200|症状|症状
3731|39224|症状|症状
1302|43399|症状|症状
3890|40241|症状|症状
2428|38735|症状|症状
5927|42043|症状|症状
8171|38349|症状|症状
8|41660|症状|症状
6716|40867|症状|症状
5369|39442|症状|症状
2458|42536|症状|症状
7572|44000|症状|症状
8549|38771|症状|症状
1038|43980|症状|症状
108|42843|症状|症状
5859|43175|症状|症状
2166|41272|症状|症状
2375|39840|症状|症状
4519|43936|症状|症状
3260|40241|症状|症状
750|42659|症状|症状
3284|38304|症状|症状
8234|40241|症状|症状
421|40754|症状|症状
8178|40027|症状|症状
1629|43362|症状|症状
3868|38187|症状|症状
8462|39182|症状|症状
5167|39513|症状|症状
4216|40063|症状|症状
6099|41429|症状|症状
8176|40625|症状|症状
5993|42683|症状|症状
4058|39379|症状|症状
6437|40191|症状|症状
1713|42251|症状|症状
3122|40244|症状|症状
2427|40689|症状|症状
6779|38216|症状|症状
764|42653|症状|症状
3209|42003|症状|症状
4044|40689|症状|症状
3341|38794|症状|症状
4631|39760|症状|症状
964|38634|症状|症状
7913|41571|症状|症状
7848|43241|症状|症状
3511|44007|症状|症状
2040|43313|症状|症状
1807|40286|症状|症状
3799|40307|症状|症状
5894|43213|症状|症状
72|40974|症状|症状
5663|42918|症状|症状
6586|41239|症状|症状
2667|40485|症状|症状
19|40857|症状|症状
8030|38259|症状|症状
4910|40233|症状|症状
6107|42842|症状|症状
6086|38927|症状|症状
8608|40241|症状|症状
8091|40867|症状|症状
925|43213|症状|症状
3174|41101|症状|症状
5488|40688|症状|症状
3769|42388|症状|症状
2594|43260|症状|症状
5683|42360|症状|症状
134|43845|症状|症状
3217|42251|症状|症状
1909|40186|症状|症状
602|40179|症状|症状
2004|42978|症状|症状
3357|40046|症状|症状
8800|41266|症状|症状
2802|40219|症状|症状
2453|40204|症状|症状
6784|39946|症状|症状
1072|38133|症状|症状
3118|43629|症状|症状
2690|41324|症状|症状
1682|41101|症状|症状
2077|40615|症状|症状
5361|43604|症状|症状
7134|43403|症状|症状
8547|42195|症状|症状
148|40647|症状|症状
3678|39138|症状|症状
4131|44054|症状|症状
1333|44032|症状|症状
2585|40689|症状|症状
1090|40241|症状|症状
5027|40200|症状|症状
5865|42951|症状|症状
7273|40973|症状|症状
810|43911|症状|症状
2862|43036|症状|症状
4434|41885|症状|症状
5192|42866|症状|症状
5200|43451|症状|症状
7317|38405|症状|症状
7948|39478|症状|症状
7345|43734|症状|症状
1127|42713|症状|症状
8283|39268|症状|症状
4418|40596|症状|症状
257|43193|症状|症状
3249|40885|症状|症状
5440|39182|症状|症状
3588|43541|症状|症状
5655|40348|症状|症状
7172|44020|症状|症状
1986|43002|症状|症状
1440|41928|症状|症状
451|42843|症状|症状
4252|42572|症状|症状
398|39478|症状|症状
8803|41717|症状|症状
7589|40974|症状|症状
4189|40241|症状|症状
129|39014|症状|症状
6258|42270|症状|症状
7034|41206|症状|症状
2297|40470|症状|症状
1300|39186|症状|症状
4463|43277|症状|症状
4452|43463|症状|症状
4744|38509|症状|症状
8626|43248|症状|症状
2468|43148|症状|症状
6471|42573|症状|症状
5983|38501|症状|症状
7510|42186|症状|症状
7566|43190|症状|症状
1173|39600|症状|症状
278|41101|症状|症状
1913|42953|症状|症状
8581|38405|症状|症状
4855|38214|症状|症状
7160|42270|症状|症状
3420|41172|症状|症状
846|39661|症状|症状
3480|41634|症状|症状
7460|42251|症状|症状
770|41788|症状|症状
645|40145|症状|症状
6342|42077|症状|症状
3352|42683|症状|症状
1666|43362|症状|症状
6262|43463|症状|症状
4240|40788|症状|症状
6943|41172|症状|症状
2315|41579|症状|症状
1388|38177|症状|症状
1663|39138|症状|症状
7629|42251|症状|症状
7470|40322|症状|症状
8609|43638|症状|症状
665|38179|症状|症状
5699|40190|症状|症状
7011|43980|症状|症状
2471|40348|症状|症状
2528|40994|症状|症状
4300|38212|症状|症状
8335|41101|症状|症状
2431|42575|症状|症状
6165|40749|症状|症状
1970|42609|症状|症状
6374|40675|症状|症状
2653|40757|症状|症状
4705|40035|症状|症状
2758|43845|症状|症状
3318|38927|症状|症状
690|42897|症状|症状
3457|38252|症状|症状
2192|41197|症状|症状
2130|41888|症状|症状
150|42309|症状|症状
6893|40399|症状|症状
4419|38405|症状|症状
1700|38712|症状|症状
729|42512|症状|症状
1525|40722|症状|症状
7345|41918|症状|症状
